x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,y6
0.0052273282938199404,0.004275410183585496,0.0002541912674409519,0.0010789142699330445,0.0003142918568673425,0.006364104112637804,965001.9694195947,891777.4994015605,582452.9673904417,41496.70268973248,12088.148341051636,244773.23510145402
0.0031435598107632666,0.005085706911647028,0.009075664739260931,0.0024929222914887497,0.004103829230356297,0.007555511385430487,1240173.723616668,1389569.6544538806,1696489.4873472576,95881.62659572114,157839.5857829345,290596.5917473264
0.0022879816549162247,0.0007697990982879299,0.00289751452913768,0.0016122128725400441,0.00929697652342573,0.008081203795644169,519573.3166671231,402790.0430803312,566460.4608380042,62008.187405386314,357576.0201317589,310815.53060169885
0.006334037565104235,0.008714605901877177,0.008036720768991144,0.0018657005888603583,0.008925589984899777,0.005393422419156507,1819081.5955448963,2002202.2368351226,1950057.2266131202,71757.71495616763,343291.9224961453,207439.32381371185
0.008074401551640626,0.008960912999234932,0.0031800347497186387,0.0011005192452767675,0.002279351625419417,0.004271077886262563,1787377.963622021,1855571.151898506,1410888.2096280218,42327.66327987568,87667.37020843913,164272.22639471397
0.008180147659224932,0.008607305832563434,6.952130531190704e-05,0.005107473025775657,0.00417411003148779,0.0022210781047073028,1601759.9043884717,1634618.2254145106,977865.5694720855,196441.27022214068,160542.69351876117,85426.08095028088
0.001198653673336828,0.0033761517140362797,0.009429097039125192,0.0032320293202075523,0.005187906217433661,0.007030189588951779,900121.5764008116,1067621.4256853848,1533232.604538378,124308.8200079828,199534.8545166793,270391.90726737614
0.00363629602379294,0.009717820827209607,0.009624472949421113,0.0025178229582536417,0.004972485058923855,0.0030087830981676967,1605402.951854668,2073212.5521174883,2066031.9461337582,96839.34454821699,191249.42534322522,115722.42685260373
0.002848404943774676,0.00036886947354532797,0.006095643339798969,0.005026790232288615,0.0005147875124998935,0.0027864646423661145,756391.7893549157,565658.291644966,1006179.3582798613,193338.08585725445,19799.519711534365,107171.71701408134
0.009082658859666538,0.002395618906669724,0.001448948720912231,0.00489452760277563,0.009856504541106008,0.0024205527151150044,1444467.594238685,930079.9055466226,857259.1220268154,188251.06164521654,379096.3285040772,93098.1813505771
0.006721355474058785,0.007616196153287176,0.0023763754399239966,0.007282163486118596,0.0036778313271925325,0.006323058305935795,1481292.3672700962,1550126.2656722802,1147063.1338751125,280083.2110045614,141455.05104586665,243194.55022829983
0.006335297107608947,0.005357746840747585,0.0009028977005440831,0.00835302495589238,0.0032078006497173583,0.0018651851039985423,1214019.4880218776,1138823.3136479266,796142.6105553496,321270.1906112454,123376.94806605225,71737.88861532856
0.0004077514155476392,0.005908929431882418,0.006775643618422825,0.00016587828927856153,0.0051209305829928095,0.0022649577519793795,786691.9049951769,1209859.4447132368,1276529.7667548065,6379.934203021598,196958.86857664652,87113.7596915146
0.006451727904094499,0.0017436642900499144,0.006909377381024659,0.003867353463005374,0.009367299887367345,0.0013752094414599325,1367715.7758054847,1005557.0362635937,1402919.5817231894,148744.36396174517,360280.76489874406,52892.67082538202
0.003410663510502585,0.0011347352124058908,0.009246936182785628,0.00877339353380981,0.0025794162771515562,0.006599840460341791,1058070.3607517816,882998.9532058821,1507014.4124658618,337438.21283883887,99208.31835198293,253840.0177054535
0.008172222002012158,0.005552008115994623,0.005296505783560065,0.002418522909004517,0.0009310276780589922,0.008972157579533268,1725982.6098605609,1524427.6955515197,1504773.6699796305,93020.11188478912,35808.756848422774,345082.98382820265
0.009004180571633305,0.006331014572732679,0.003390297910487007,0.003492095746126609,0.007259556788702394,0.008971102599525771,1772946.1817517732,1567318.0279901864,1341109.0539712883,134311.37485102343,279213.7226423998,345042.4076740681
0.008870864242651173,0.007798755458576239,0.006420316461542877,0.0008413996499504883,0.0016162871409461377,0.008985541885270792,2014485.8742099144,1932015.9677426117,1825982.1987400455,32361.52499809571,62164.890036389916,345597.7648181074
0.006064290596595899,9.197051616629647e-05,0.001014715428660321,0.006635017691080558,5.061583846218687e-05,0.0016080805141749867,880194.0771279066,420784.84017178335,491765.2180559391,255192.98811848302,1946.763017776418,61849.2505451918
0.005487337893665861,0.006918951976926933,0.006519612595026005,0.0022426930946055977,0.007121792213475359,0.002372490874968001,1513981.9032984586,1624106.06354931,1593387.649556931,86257.42671559991,273915.0851336677,91249.6490372308
0.0032539969815926773,0.007464914051180242,0.006496328990472147,0.008492234104941779,0.006576128923003434,0.005683086033354716,1243494.384540498,1567411.08220108,1492904.5390696882,326624.3886516069,252928.03550013207,218580.2320521045
0.0009367476782809247,0.0036771580305943355,0.0026520236768172545,0.0024398964337908357,0.009730105547524456,0.003930977246667604,491245.74750387005,702046.5438356708,623190.0550835878,93842.17053041677,374234.8287509406,151191.43256413864
0.008920465551771133,0.006311386259972629,0.007948113035416484,0.005026370931051921,0.005769038846263591,0.0049251769381886395,2023495.3220877936,1822796.91502637,1948698.9746758975,193321.95888661235,221886.10947167658,189429.8822380246
0.001952429877980445,0.007224521152615054,0.002807723624408558,0.0002431596643145384,0.006454722959071678,0.0017711067940704894,841610.451479499,1247155.9341436997,907402.2781278153,9352.2947813284,248258.57534891073,68119.49207963422
0.009404585843529142,0.009539285770025874,0.009148643902204486,0.003701587002554444,0.0001545661652886743,0.009283185625877254,2344151.7292575976,2354513.2620650386,2324463.8876172393,142368.73086747862,5944.8525111028575,357045.60099527903
0.004281841483173144,0.009666548190436696,0.009636199770892528,0.0085300945546736,0.002944488920695857,0.0038509772860192528,1690021.812811532,2104230.021062575,2101895.527251485,328080.5597951385,113249.5738729176,148114.5110007405
0.00851136671516857,0.0031692200515627766,0.0016949274668609249,0.005568012624583502,0.00936154774160781,0.0069602979667497305,1426384.7992586745,1015450.4405197676,902043.3186196252,214154.3317147501,360059.5285233773,267703.7679519127
0.00570061170089365,0.0009717649377076853,0.006150072266991697,0.009900538501042633,0.0014008401523652404,0.005183296523637367,1178265.2600068017,814507.8166848046,1212839.1497066515,380789.9423477936,53878.467398663095,199357.55860143722
0.008773730719279555,0.0074076861775420446,0.00697015740995268,0.007024840839871093,0.003594911512197552,0.0029359184426449338,2010570.111489251,1905489.7621248271,1871833.7030794912,270186.1861488882,138265.82739221354,112919.94010172822
0.008093611554785137,0.008101133946791808,0.008670723185801038,0.009132405525564713,0.005113423988609378,0.005015162946871996,2057131.7746398943,2057710.4201788688,2101524.9770257324,351246.3663678736,196670.153408053,192890.88257199986
0.007982951789667752,0.006499639307777652,0.007019668772577033,0.00795792669436101,0.008900053418175664,0.003379951568515358,1854588.2070911215,1740487.246945729,1780489.5134687587,306074.10362926964,342309.74685291015,129998.1372505907
0.00375582952639944,0.00093981939840869,0.00578280140996174,0.00035942273796742087,0.004655980181324602,0.005426446347075766,893435.9444212955,676819.7807296994,1049356.8585414723,13823.95146028542,179076.160820177,208709.47488752948
0.002865412521282844,0.005908332605690108,0.0003050024993904943,0.00037348188749214417,0.008226005606596584,0.003601906414112629,744190.2493119561,978261.0250355917,547235.6322433138,14364.687980467084,316384.8310229455,138534.86208125498
0.0012706051265188479,0.0052224326005480435,0.007699935530986108,0.002158210274968432,0.0062289047581900025,0.00085347464993768,916564.2361583536,1220550.9649298303,1411128.1134250658,83008.08749878586,239573.25993038472,32825.94807452615
0.000516817211686077,0.00531354631568148,0.005406351216101065,0.006374299014982066,0.0072609133372266155,0.009758520794625346,688027.1745605802,1057006.3364063804,1064145.1749001946,245165.34673007947,279265.8975856391,375327.72287020565
0.0051630034830119536,0.0032295647294124596,0.007951861947687038,0.0027083225126207423,0.004389714207056361,0.0007845638134226596,1340102.0079304262,1191375.9499612343,1554629.582136202,104166.25048541317,168835.16180986006,30175.531285486908
0.0002535074341545751,0.009626484146779251,0.008359801205122058,0.00695974206093698,0.004089529444142699,0.0017329432007084577,1071796.3095151144,1792794.5181785512,1695357.3688203054,267682.38695911464,157289.59400548844,66651.66156570992
0.0015643704267108605,0.0025024289816459534,0.005492266647061205,0.0071459592270006235,0.006601973767177313,0.0027993389694594283,671820.7667903365,743979.117169959,973966.6298942091,274844.58565387013,253922.0679683582,107666.88344074725
0.009548652806631941,0.0073789691669576855,0.0055435405251140065,0.006117207462343522,0.004196000624277899,0.002477309895011575,2030924.9754353587,1864026.2339219544,1722839.4153185945,235277.2100901355,161384.63939530382,95281.1498081375
0.003559726786512616,0.007578461104643691,0.0001439348862975587,0.0011607264050691624,0.0004600264202175275,0.00040728802318970136,924716.8361233089,1233850.2452103146,661963.6130298428,44643.32327189086,17693.323854520288,15664.923968834668
0.008554605840110072,0.007036578593800237,0.004741738290873252,0.0009783416065100147,0.004916158751168324,0.004734717707805657,1831099.8372075183,1714328.5105683005,1537802.3334200708,37628.52332730826,189083.0288910894,182104.5272232945
0.0017320186991001518,0.0043385164923797305,0.003985047343973734,0.006158500980522165,0.006350936508676438,0.00045304009772044517,713361.9692838741,913861.7995361495,886671.8650433805,236865.4223277756,244266.78879524764,17424.619143094045
0.0037461261462647124,0.006258599157142364,0.005031362585800877,0.008564898411883223,0.00658693631618945,0.001629344270814297,1155630.1587054366,1348897.313388333,1254494.5002082186,329419.1696878163,253343.70446882502,62667.08733901143
0.0007056874740042985,0.006424192782063156,0.00026511310541621816,0.005857755812734633,0.009402302414249577,0.00575474177875879,480917.88423977327,920802.9079366085,447027.54819453636,225298.3004897936,361627.01593267603,221336.22225995347
0.003881699262065219,0.006432882184423532,0.004582528904915166,0.005456167893159349,0.009414648087765251,0.0038610263780077428,1158040.9250475504,1354285.7652289593,1211950.8975744694,209852.61127535958,362101.8495294328,148501.01453875934
0.009611905638239143,0.009053506419560637,0.0019579113478929645,0.0006936130087516546,0.0010077800137742665,0.0001822182565154973,1929184.476346823,1886230.6902946304,1340415.6847817325,26677.42341352518,38760.76976054871,7008.394481365281
0.000944429607559284,0.006830067734163569,0.0007118864846022898,0.003189756302937613,0.008448753109694547,0.00023271935735825867,562247.4982540878,1014988.8926082635,544359.5657189344,122682.93472836974,324952.0426805595,8950.74451377918
0.008144684825889358,0.0028185477477339995,0.0011816482762165626,0.006967371653641506,0.00628942846779884,0.008774720135270529,1327180.4202514845,917477.5680856876,791562.2241228078,267975.83283236565,241901.09491534,337489.2359719434
0.007350710438038858,0.008034809303848487,0.002820345725713065,0.0017743954377972282,0.007506147516408584,0.008068347392672641,1615777.6568260896,1668400.6465037533,1267288.0635702591,68245.97837681648,288697.98140033014,310321.05356433237
0.009905051420006734,0.004126176769114265,0.0037201808579278317,0.007764129607419968,0.0034080354025301787,0.009307573256035647,1786046.7850225659,1341517.9657231453,1310287.5110164965,298620.36951615266,131078.28471269918,357983.5867706018
0.008584127518430119,0.004289940273750184,0.007508710677914974,0.007545428740846824,0.001031238688359326,0.009025529066795667,1836247.0285385826,1505924.9327939723,1753522.6561912638,290208.79772487783,39663.026475358696,347135.7333382949
0.0050525237244785715,0.008264574661077417,0.0032004960103061177,0.008955232284962004,0.0038920167873416314,0.0001083765148029836,1341593.80933655,1588674.650613384,1199130.139015592,344432.0109600771,149692.95335929352,4168.327492422446
0.009053819764192637,0.0009128667678613356,0.0031931363759041486,0.00950061967050805,0.00950607146937556,0.005734378881232861,1455668.2265508638,829441.0729869175,1004846.4274517491,365408.4488656943,365618.1334375216,220553.03389357158
0.006318372121697993,0.004484455219783198,0.002932107716980645,0.0032866454536991598,0.0067251845607703845,0.0075237452943768,1278428.7242726437,1137358.193356121,1017946.8469866939,126409.44052689077,258660.9446450148,289374.8190144923
0.007915790437258485,0.007896181427945539,0.0009120610304869037,0.004944203047025815,0.0005755876001664428,0.005495288823237355,1573755.0083866678,1572246.6230549025,1035006.5924811615,190161.65565483904,22137.984621786265,211357.262432206
0.004415305013733771,0.008877041827582997,0.003509150125520787,0.0011706701642760586,0.0014299168205283586,0.007615106317174722,1308955.9799124566,1652166.5040547047,1239251.757742227,45025.77554907918,54996.80078955226,292888.7045067201
0.006182180633162611,0.0010112267612279024,0.0008410680611499743,0.0070096913145912,0.0007276300636419353,0.008218600592903563,939079.7865244596,541314.1040679436,528224.9732927184,269603.5120996615,27985.771678535973,316100.0228039832
0.007062422271564962,0.0008134878064189977,0.0008483771408519192,0.009866395785011755,0.003742707957561203,0.0037064214706689093,1046587.5142839901,565900.2477343004,568584.0426906791,379476.7609619906,143950.30606004628,142554.6719488042
0.008127995672575026,0.009472485773838588,0.009860010638228708,0.007533781852589416,0.003762595855309158,0.0008350071669866876,2209489.5950812898,2312911.910563102,2342721.5155161885,289760.84048420837,144715.2252041984,32115.66026871876
0.0077714691592743685,0.005584042497358051,0.004242220092469763,0.00906354385094736,0.0011119748230615134,0.004926251042908592,1613059.074700077,1444795.485321899,1341578.3772535692,348597.8404210523,42768.26242544283,189471.19395802278
0.00011353644767419069,0.004686606419941263,0.0005630327568183735,0.0011881791626807193,0.001175262467771049,0.006492103021160636,318147.55123073544,669922.1644820486,352724.1903956726,45699.198564643055,45202.402606578806,249696.27004463985
0.007460448792654233,0.005833687650971597,0.00962172548474542,0.003748705795237041,0.0028571208628186072,0.008685991281894604,1895949.6337640514,1770814.1613269255,2062201.687001835,144180.9921245016,109889.26395456183,334076.5877651771
0.0022359583851945266,0.009632225394406113,0.00012154474689816342,0.00969878826707639,0.00043159911950576115,0.00891143113698071,863711.9061591253,1432655.5222523243,701064.7032132512,373030.3179644766,16599.96613483697,342747.351422335
0.005277011090862998,0.009929647961193003,0.0007379656473539886,0.005538542844013208,0.009693025356190989,0.005230978441701489,1325806.1242631148,1683701.2681346533,976648.7824547293,213020.87861589264,372808.6675458073,201191.47852698035
0.006293986381352625,0.006957486889846172,0.004545410647677732,0.0062755808008406345,0.005843143119231002,0.00901158010490989,1510896.1015776938,1561934.6022310439,1376390.2759103945,241368.49234002442,224736.273816577,346599.23480422655
0.00045446380341457874,0.0028096318959223033,0.009504114840765588,0.008902637838909164,0.00455656752785713,0.006201325978015367,771586.2852685716,952753.0616153197,1467713.2881417263,342409.1476503525,175252.59722527422,238512.53761597569
0.002773811829811327,0.0018812115972376131,0.004636984049399821,0.003533522280260528,0.005836561118508721,0.0007773463696498484,749447.4951652229,680785.9388133988,892768.4351335686,135904.7030869434,224483.11994264313,29897.937294224943
0.009743948076661665,0.009862107444796028,0.006981617140197452,0.005360963663441204,0.0030952761628632777,0.008137950197069487,2283438.659454079,2292527.8416182604,2070951.664341447,206190.910132354,119049.08318704915,312998.0845026726
0.006847311725538793,0.001626169393448913,0.009109271844938425,0.00822537242923169,0.00949799913291924,0.0072571950838836,1541105.8806525685,1139479.5474148854,1715102.8129140786,316360.4780473727,365307.6589584323,279122.88784167694
0.006134151959357899,0.004182430362906189,0.009327284833540133,0.008660638895004083,0.00045218670106189407,0.00026366974497252005,1605157.8712470047,1455025.4407507193,1850783.4769533304,333101.4959616955,17391.796194688235,10141.144037404618
0.003764633668780496,0.00810553330781833,0.009872761293149445,0.0015041689110352819,0.005941307153521352,0.003808908566310215,1543986.9131609,1877902.270009964,2013842.8842662035,57852.65042443392,228511.8135969751,146496.48331962366
0.009699143978146032,0.008421189231357087,0.008383287047111379,0.004686931597949703,0.004148195023376652,0.0027340707193070626,2275143.0131236077,2176838.8018321507,2173923.2491978654,180266.59992114242,159545.96243756355,105156.56612719472
0.0005637549665092711,0.008647223762550532,0.008129010091300775,0.009997176732861306,0.009966368370739054,0.005554317056026274,1043749.7370599771,1665555.0290631512,1625692.438967016,384506.79741774255,383321.86041304056,213627.57907793365
0.007689874151805105,0.009447657298824281,0.008496473906774115,0.0024734810174319765,0.004505441353100935,0.0012915941515149498,2070413.7053736714,2205627.7936059157,2132459.840371288,95133.88528584526,173286.20588849753,49676.69813519038
0.009540510272587224,0.006061746344508801,0.002286428055034627,0.006717006844058567,0.006181282404578959,0.003581627180328405,1765924.9058988623,1498327.6806620606,1207918.5814717396,258346.41707917568,237741.63094534457,137754.8915510925
0.0011355759219962903,0.0067157319559279964,0.005203077009037933,0.007723183917356394,0.0052016350111199336,0.008521815003185402,840489.5836321503,1269732.3554730508,1153374.2826353537,297045.5352829382,200062.88504307438,327762.11550713086
0.0055190683877448556,0.005609379715353863,0.00876653602658345,0.00403482866212397,0.0013401522845064074,0.00028782676313338974,1572331.2680774215,1579278.2932781146,1822136.4710650058,155185.71777399885,51544.318634861826,11070.260120514991
0.00755137255673619,0.006203095513534647,0.007040797680992236,0.0021296416150891075,0.0013637147558676977,0.0001454466566788193,1780601.6823218074,1676888.063613996,1741326.6918799644,81909.2928880426,52450.56753337299,5594.102179954589
0.00350587558806597,0.005899176868546331,0.003922440450997323,0.004374749220237291,0.009041586944937485,0.0034825546702330033,1038576.5591363991,1222676.6576348883,1070620.0101311184,168259.58539374196,347753.3440360571,133944.41039357707
0.005139894891598108,0.007836530127411432,0.003965427823212702,0.006220867002278735,0.008623637087467452,0.00949520623657642,1372791.1171742142,1580224.5968521624,1282447.4965291831,239264.11547225906,331678.3495179789,365200.2398683239
0.0014707348092903793,0.009265876251614943,0.004921162930795382,0.0025824438829895836,0.0045913575623826135,0.00980032575285477,1016466.5617743006,1616092.8265684978,1281884.1095823778,99324.76473036861,176590.67547625437,376935.60587902967
0.004926180939928696,0.003287516102875082,0.006334008543167258,0.002401456187781931,0.0007586332810866392,0.0012887972191064922,1218227.702262075,1092176.5609502583,1326522.1332804258,92363.69953007427,29178.203118716894,49569.123811788166
0.0012804583895777244,0.0015190269351229436,0.0013882717264941014,0.006408747448032146,0.0018188008439914483,0.003456672833238632,340098.16753644624,358449.59411684773,348391.5011453983,246490.28646277488,69953.87861505571,132948.95512456278
0.008967884099060118,0.004739616402628723,0.006675577385210272,0.0017231987120162984,0.001922890188086708,0.00040868616266478866,1865784.0395564963,1540532.6782925427,1689452.753875739,66276.8735390884,73957.31492641184,15718.698564030334
0.0016893506307216455,0.0027859033903195863,0.0017701048427674682,0.0008870253375705562,0.0012063587110060082,0.0046077876803272575,490259.2137367823,574609.426013547,496471.07620184554,34116.359137329084,46398.41196176955,177222.6030895099
0.0020633371840579253,0.0036426986104807547,0.005034172708548569,0.006903948286293653,0.0003931213984109894,0.007994103989090427,778345.6585671817,899834.9990612455,1006871.4681433849,265536.4725497559,15120.053785038053,307465.5380419395
0.006279003894909077,0.0008175903194887191,0.008735786241067772,0.009208724005318133,0.0006107795985486375,0.0027687764814720373,1396406.8643467887,976298.1277759919,1585390.1217436113,354181.6925122359,23491.523021101442,106491.4031335399
0.008062012797930614,0.007482596903836584,0.0018452101935637732,0.002093493233367103,0.00370472102791382,0.004845229851910214,1623413.6707252956,1578843.2173334472,1145198.085774,80518.97051411936,142489.2703043777,186354.994304239
0.006182547715302959,0.003689136395697724,0.004625347161331479,0.007474709381337565,0.000366832028905979,0.0025243694434402076,1311947.7822732371,1120146.9115343727,1192163.1242754308,287488.8223591371,14108.9241886915,97091.13244000799
0.007133495858845524,0.008952068376871994,0.005116774421156662,0.005321134852653156,0.0010717201133977605,0.004474123668234547,1771942.29626932,1911832.4899636637,1616809.8779855613,204659.03279435218,41220.00436145233,172081.67954748258
0.005326172664550231,0.002424705036347297,0.0026924323094938097,0.0037728416310462264,0.00020071197777726368,0.0032207916558317827,1012204.2440264411,789014.4264723692,809608.8320990241,145109.29350177795,7719.6914529716805,123876.60214737627
0.0021144800699654464,0.0032749735217791464,0.0011976213181925121,0.00890527280739895,0.0059359245355404865,0.006791023191444896,542675.8655706366,631944.5926332287,472148.26928041084,342510.49259226734,228304.78982848025,261193.19967095755
0.007891712386073384,0.004984421989290573,0.000869202880874237,0.005371065418185478,0.005868411180208791,0.0074543947418433,1400055.025250156,1176417.302420709,859861.9863886832,206579.43916097993,225708.12231572275,286707.49007089616
0.004316595462296794,0.0012758030279556376,0.002837759057987245,0.003630822963986351,0.0064591724133160125,0.005707783046689119,818401.0479597346,584493.9376257996,704644.4014743847,139647.03707639812,248429.70820446205,219530.11718035073
0.0035609672589784623,0.009865152487929798,0.006057748193568872,0.002372267917359945,0.0010178247262040375,0.0015285913918433203,1397989.8626412544,1882927.1879452034,1590049.9345328244,91241.07374461327,39147.104854001445,58791.97660935848
0.0024595772838450812,0.0016068137325955568,0.0018656702405130576,0.002850951686938471,0.0017337359529475483,0.008967654246264252,531432.5558892579,465835.3596392945,485747.3987098715,109651.98795917197,66682.15203644417,344909.7787024713
0.000802337456616422,0.005245113895702547,0.004103968269896615,0.009823786169086064,0.0011203890216805235,0.0039785559904574165,647377.0902521622,989129.124028018,901348.6912737156,377837.92958023323,43091.885449250905,153021.38424836218
0.00969470433275369,0.008655071258939802,0.008170720709492799,0.0025790282704493983,0.0017088758739006583,0.00668643219924431,2275775.119895647,2195803.344986886,2158545.61041404,99193.39501728455,65725.99515002532,257170.46920170425
0.009293759891275857,0.005567628930139298,0.005716126894698998,0.0027997909366028416,0.007694929331919369,0.0018704374855752336,1902068.9752585746,1615443.5167096085,1626866.4370603545,107684.266792417,295958.8204584373,71939.90329135515
0.003236792364042437,0.0042543643861641675,0.005076103786844551,0.0024240973241508026,0.0011483682473920353,0.006106200424416326,974018.2897562155,1052293.0606886563,1115503.7838179166,93234.51246733857,44168.00951507829,234853.862477551
0.002886305532402558,0.005812382214226123,0.0015436271527420231,0.004811401018548175,0.0053258943255158585,0.0005182353682242691,812926.2851485065,1038009.1068272423,709643.3328669269,185053.88532877597,204842.08944291764,19932.129547087276
0.0033660427819392057,0.0013441467693897425,0.0006337497047276774,0.009899602323899453,0.0032235384497472297,0.008098744458546348,567230.555690898,411700.09318709315,357054.1651361651,380753.93553459435,123982.24806720114,311490.1714825519
0.0025464065476376386,0.0068150272222392925,0.007602278598896866,0.005956387406078443,0.004715761885501584,0.004118409141472685,1174553.1403244603,1502908.57683228,1563466.3750367085,229091.82331070935,181375.4571346763,158400.35159510328
0.0034886826654299532,0.009295291442478258,0.00830619407787729,0.009650269106665126,0.0012429722348554473,0.007308674752036443,1485100.6772899292,1931762.8909090296,1855678.4782474167,371164.1964101972,47806.62441751721,281102.87507832475
0.009383404568210378,0.0018123306616566015,0.000664962673667775,0.007411206492900591,0.005744731131799119,0.008418287767582721,1406071.384297034,823681.0837928973,735422.0077937569,285046.4035730997,220951.1973768892,323780.2987531816
0.001397723766262895,0.007952673118598902,0.0020162732004774453,0.001636559428657045,0.0016426579793099294,0.008145747202313822,763286.6407897943,1267513.51404641,810867.3664986058,62944.59340988635,63179.15305038191,313297.96931976243
0.006651972206962001,0.0052306542476911935,0.003588304841235025,0.008772005408131082,0.003924451074226354,0.008165994394715772,1404243.8983752434,1294911.7476621044,1168577.1779347067,337384.823389657,150940.42593178287,314076.70748906815
0.004391349085702184,0.003769444294249076,0.004626797856696064,0.003013778741641421,0.007476093801762511,0.005027203900924791,1075541.7317836673,1027702.9016718899,1093653.1757062736,115914.5669862085,287542.0692985581,193353.99618941508
0.0023221269514681732,0.008995745732745685,0.0038389122137321144,0.005435528611139886,0.00906472110964547,0.006242379959139921,1053055.048071358,1566410.3389388586,1169730.8374762763,209058.79273614948,348643.1196017488,240091.536889997
0.0011689804070836407,0.009398321236134752,0.006277080530714178,0.0033490561465708613,0.0013927207266338727,0.007940251892702959,1061712.8490410051,1694739.0666603216,1454643.6277818158,128809.85179118699,53566.18179361049,305394.30356549844
0.006200727559285135,0.005334610919763215,0.008938925830509576,0.007885972112245308,0.0015167487973275118,0.0031172206779554825,1658186.599342583,1591562.2424562816,1868817.235590617,303306.61970174266,58336.4922049043,119893.1029982878
0.0024848913981446574,0.0074394629257267695,0.0003353243473577938,0.005698896848713165,0.007624586857406906,0.008767656367617494,783050.0308897363,1164170.917626822,617698.7192907468,219188.34033512176,293253.3406694964,337217.5526006729
0.003420817487159075,0.008212573046720129,0.0011063173695520722,0.008464522917345183,0.0012748866233198242,0.0039728729056036725,998122.9549794253,1366719.5364841218,820084.4843942714,325558.5737440455,49034.100896916316,152802.80406167972
0.007972953657795536,0.001499174273487738,0.0022925139523264147,0.007222525683930663,0.0072003653654607435,0.006411476328852973,1292033.4669617543,794050.4373996158,855076.5665410523,277789.44938194857,276937.12944079784,246595.24341742205
0.006939484444671001,0.005427244433475962,0.0025179905890695274,0.0034569599350391944,0.0018159771680142567,0.009084505613336284,1392540.311160259,1276214.1564529482,1052425.399190915,132959.9975015075,69845.27569285603,349404.0620513956
